CustomerID,count,min,max,mean,sum,categ_0,categ_1,categ_2,categ_3,categ_4,cluster
12372,3,383.12,515.7,432.68,1298.04,11.112138300822778,27.664786909494314,8.528242581122308,46.57021355274106,6.1246186558195435,7
12373,1,364.6,364.6,364.6,364.6,13.98793198025233,57.624794295117944,4.85463521667581,23.53263850795392,0.0,0
12375,1,230.3,230.3,230.3,230.3,11.07251411202779,53.49544072948328,21.623968736430744,0.0,13.808076422058186,0
12377,2,626.6,1001.52,814.06,1628.12,12.279193179863892,24.316389455322703,29.09490700931136,27.65766651106798,6.6518438444340715,2
12378,1,4008.62,4008.62,4008.62,4008.62,15.080002594409049,26.586705649325705,15.704905927725754,29.98687827731239,12.641507551227104,3
12379,2,392.40000000000003,457.89,425.145,850.29,9.749614837290808,36.921520892871854,11.901821731409285,32.46539415963965,8.961648378788412,2
12380,2,607.5500000000001,626.01,616.78,1233.56,7.052757871526315,52.63302960536983,11.373585395116574,22.325626641590194,6.615000486397096,0
12381,1,1227.3899999999999,1227.3899999999999,1227.3899999999999,1227.3899999999999,8.455340193418555,43.77663171445099,11.732212255273385,23.60292979411597,12.432886042741103,8
12383,5,99.45,639.91,367.86199999999997,1839.31,25.780319793835734,25.120833355986754,11.490722064252356,29.20008046495696,8.40804432096819,2
12384,1,273.58000000000004,273.58000000000004,273.58000000000004,273.58000000000004,1.8203085020834853,46.84187440602383,17.2161707727173,9.320856787776883,24.800789531398486,0
12386,2,143.0,258.9,200.95,401.9,27.668574272207014,4.4040806170689235,0.0,43.44364269718836,24.483702413535706,7
12388,5,124.05000000000001,902.09,498.85200000000003,2494.26,13.591205407615886,25.019444644904702,31.506739473831917,20.75966418897789,9.122946284669602,2
12390,1,549.84,549.84,549.84,549.84,21.104321257092973,25.371017023134,23.370435035646732,19.31470973374072,10.839516950385566,2
12393,4,177.00000000000003,521.5,395.65,1582.6,2.957159105269809,18.25477063060786,28.418425375963608,49.43131555667888,0.9383293314798434,7
12394,1,381.08,381.08,381.08,381.08,3.56880445050908,12.517056785976699,17.424162905426684,61.267975228298525,5.2220006297890205,7
12395,8,149.97,346.1,235.22125,1881.77,39.19820169308682,35.45332320102882,11.754890342602975,10.846171423712779,2.7474133395685976,4
12397,1,1214.81,1214.81,1214.81,1214.81,13.338711403429343,32.93683785941835,15.545640882113254,30.976037405026297,7.202772450012759,8
12399,4,130.08,480.90000000000003,277.1625,1108.65,45.95138231182068,13.553420827132095,4.018400757678258,36.476796103368955,0.0,4
12401,1,84.3,84.3,84.3,84.3,0.0,61.0320284697509,17.793594306049823,0.0,21.17437722419929,0
12402,1,225.6,225.6,225.6,225.6,0.0,71.40957446808511,0.0,28.590425531914892,0.0,0
12405,1,1710.39,1710.39,1710.39,1710.39,12.495395786925787,39.441881676108956,17.873116657604406,9.118388203859936,21.07121767550091,8
12406,1,1486.7,1486.7,1486.7,1486.7,5.440236765991793,29.326024080177575,29.00383399475348,31.6896482141656,4.540256944911549,8
12407,4,192.34,719.06,351.84,1407.36,24.650409276944067,21.32503410641201,7.300903819918145,35.14878922237381,11.57486357435198,2
12408,4,56.900000000000006,751.49,525.8,2103.2,11.340813997717763,49.685717002662614,12.782902244199319,22.066375047546597,4.124191707873718,2
12409,2,4860.64,6196.29,5528.465,11056.93,9.711375580744383,28.84543901426526,26.121084243094607,21.17169955855739,14.15040160333836,3
12410,2,68.0,613.0799999999999,340.53999999999996,681.0799999999999,1.4800023492100782,32.43378164092324,4.933341164033594,28.102425559405646,33.050449286427444,2
12412,3,336.14,514.5,408.96000000000004,1226.88,16.285211267605632,29.944248826291076,24.130314293166403,28.185315597287424,1.4549100156494523,2
12413,2,84.65,415.3,249.97500000000002,499.95000000000005,14.68146814681468,35.56355635563556,8.94089408940894,3.96039603960396,36.85368536853685,5
12414,3,153.76,242.8,187.47,562.41,12.012588680855604,30.298181042300104,21.123379740758523,27.84445511281805,8.721395423267724,2
12415,13,61.199999999999996,22775.93,7754.733076923077,100811.53,13.586025328650402,22.023254681284968,26.780200637764352,28.7707368393278,8.839782512972475,6
12417,7,259.39,562.69,395.1671428571429,2766.17,11.197431828123362,33.18451143639039,22.39558667760839,14.042520886279586,19.179949171598274,2
12418,1,668.58,668.58,668.58,668.58,16.988243740464863,4.494600496574829,23.377905411469083,9.692183433545724,45.44706691794549,5
12421,3,157.45,239.35,209.51999999999998,628.56,18.321242204403717,38.23819523991346,8.710385643375334,26.210703830978748,8.519473081328753,2
12422,3,147.7,417.36,267.8533333333333,803.56,7.105878839165712,55.521678530539106,7.242769674946489,30.129672955348695,0.0,0
12423,7,84.92,347.35,234.35285714285715,1640.47,19.75409486305754,46.728071833072235,5.041238181740599,24.20038159795668,4.276213524172951,2
12424,2,294.64000000000004,1466.3200000000002,880.4800000000001,1760.9600000000003,1.1312011630019987,40.05769580228966,36.39492095220788,20.38887879338542,2.027303289115028,1
12425,1,777.2,777.2,777.2,777.2,9.69377251672671,22.24652599073598,12.738033968090582,53.13432835820895,2.1873391662377766,7
12426,1,582.73,582.73,582.73,582.73,2.1793969763012027,37.401541022428916,9.112281845794794,37.54397405316355,13.762806102311535,2
12427,1,246.55,246.55,246.55,246.55,0.0,43.50030419793145,0.0,24.09247617116203,32.40721963090651,2
12428,8,373.72,2462.42,933.6075000000001,7468.860000000001,11.7505214985955,37.479749252228586,20.488802842736373,13.451718200635703,16.82920820580383,10
12429,3,437.98,1281.5,948.2933333333334,2844.88,5.56367931160541,34.64047692697056,37.44270408593684,7.899102949860802,14.45403672562639,1
12431,11,118.8,640.1,430.54636363636365,4736.01,4.4252440345354,14.793043089013747,16.467448337313474,36.35401952276283,27.96024501637454,2
12432,3,454.6,2862.06,1338.8866666666665,4016.66,10.725329004695444,35.3169050902989,10.938192428535153,14.472223190411935,28.54735028605857,8
12433,3,1867.98,2608.11,2131.7433333333333,6395.23,23.01809317256768,21.249274850161765,15.377085734211281,30.117446909649846,10.238099333409432,8
12434,2,273.05,519.89,396.47,792.94,17.655812545715943,7.0673695361565825,19.824955229903903,16.054178121925997,39.39768456629757,5
12435,2,3850.9,3978.9900000000002,3914.945,7829.89,0.0,31.683714586028668,8.218506262540085,9.428484946787247,50.669294204644,3
12436,1,509.01,509.01,509.01,509.01,12.966346437201626,37.614192255554904,30.146755466493786,0.0,19.272705840749694,2
12437,12,65.1,501.64,248.27166666666665,2979.2599999999998,27.651161697871284,42.14133711055766,2.6583782550029205,23.074857514953383,4.474265421614764,2
12438,1,890.0699999999999,890.0699999999999,890.0699999999999,890.0699999999999,15.497657487613333,30.371768512588904,12.04961407529745,32.24465491478198,9.836305009718336,8
12441,1,173.55,173.55,173.55,173.55,18.150388936905788,51.16681071737251,22.039757994814174,8.64304235090752,0.0,0
12444,3,562.54,1870.2,1063.27,3189.81,1.2790730482379826,40.599283342895035,18.2612757499663,15.954555286992015,23.905812571908672,8
12447,1,476.49,476.49,476.49,476.49,1.4271023526202018,37.9021595416483,13.505005351633823,36.31555751432349,10.850175239774181,2
12449,3,777.95,1087.7,908.1933333333333,2724.58,4.675950054687329,31.979240837119853,22.368585249836677,18.72875819392347,22.247465664432685,8
12450,2,96.0,101.88,98.94,197.88,10.18799272286234,32.9593693147362,0.0,56.85263796240145,0.0,7
12451,2,2388.31,2817.5099999999998,2602.91,5205.82,22.759911022663097,26.087148614435385,7.013304340142381,37.204129224598624,6.935506798160521,8
12453,1,707.09,707.09,707.09,707.09,13.237353095079833,15.604802783238341,19.32568697054123,42.96482767398774,8.867329477152838,7
12455,6,15.0,1683.9,411.1433333333334,2466.86,39.57095254696254,18.035072926716552,10.641057863032357,27.387042637198704,4.365874026089847,4
12456,2,940.1700000000001,1298.08,1119.125,2238.25,11.89590081536915,40.80419970959455,9.402434938009606,23.70110577460069,14.196358762426003,8
12457,6,40.0,728.83,319.63,1917.78,3.3288489816350157,38.77347766688567,16.897141486510446,26.340351865177443,14.660179999791426,2
12458,2,441.92,505.48,473.70000000000005,947.4000000000001,9.056364787840403,28.889592569136585,10.312434029976778,46.358454718176056,5.383153894870171,7
12461,2,200.0,626.88,413.44,826.88,4.092492260061919,28.468459752321984,17.59626547987616,19.124903250773993,30.717879256965947,2
12462,1,741.31,741.31,741.31,741.31,6.23221054619525,35.82172100740581,14.717189839608261,27.27064251123012,15.958236095560563,8
12463,3,291.98,337.84000000000003,314.7966666666667,944.3900000000001,12.196232488696406,31.939135314859325,8.105761390950773,44.22219633837715,3.5366744671163395,7
12464,6,34.0,213.89999999999998,130.09166666666667,780.55,0.0,88.02126705528153,0.0,0.0,11.97873294471847,0
12465,1,440.94,440.94,440.94,440.94,23.61772576767814,33.88216083820928,11.475484192860709,23.67669070621853,7.347938495033338,2
12468,2,220.59,503.45000000000005,362.02000000000004,724.0400000000001,12.2838517208994,43.4713551737473,11.62228606154356,28.009502237445442,4.613004806364288,2
12471,21,29.700000000000003,1919.44,535.4766666666667,11245.01,11.644720636086582,51.171675258625825,14.443739934424245,17.4868675083437,5.252996662519642,10
12472,5,545.3299999999999,1631.3,951.7459999999999,4758.73,16.555047250001575,31.956845628980844,10.429253183097172,37.42763300292305,3.631220934997363,8
12473,2,514.06,585.23,549.645,1099.29,23.32414558487751,35.12267008705619,6.640649874009588,30.21859563900336,4.693938815053353,2
12474,13,7.800000000000001,776.3199999999999,326.9423076923077,4250.25,18.46103170401741,38.24433856831951,6.614905005587906,34.26221986941944,2.417504852655726,10
12476,7,12.45,1406.57,517.5785714285714,3623.05,5.531251293799423,50.713073239397744,12.388733249610135,20.569409751452504,10.797532465740192,0
12477,3,2216.52,4169.58,2914.0166666666664,8742.05,1.9809998798908726,31.11775842050778,36.850281112553695,9.731927865889581,20.31903272115808,8
12480,3,557.6800000000001,816.25,714.9833333333332,2144.95,11.64875638126763,35.23858364996853,17.081983263013125,28.75777990162941,7.272896804121309,2
12481,8,134.82,1001.21,509.975,4079.8,12.902103044266875,34.10093632040786,16.169910289720086,31.40644149223001,5.420608853375166,2
12483,6,8.5,507.56,262.5933333333333,1575.56,9.892355733834322,49.1863210541014,20.13887125847318,20.782451953591107,0.0,2
12484,4,140.0,1241.99,903.05,3612.2,12.762582359780744,29.999723160400865,21.20314489784619,25.002491556392226,11.03205802557998,2
12488,1,553.39,553.39,553.39,553.39,1.6697085238258733,49.33229729485535,14.248540812085508,14.365998662787547,20.383454706445725,0
12489,1,334.93,334.93,334.93,334.93,3.0095840921983696,56.056489415698806,19.302540829427045,8.867524557370194,12.763861105305585,0
12490,6,331.5,1035.82,592.0983333333334,3552.59,10.549486431026377,47.92728685269057,7.8097951072316265,30.307465820711087,3.405965788340337,2
12492,1,126.39000000000001,126.39000000000001,126.39000000000001,126.39000000000001,12.295276525041537,37.0282459055305,50.676477569427966,0.0,0.0,1
12493,2,201.24,215.55,208.395,416.79,7.1690779529259325,37.45531322728473,7.1258907363420425,45.20262002447276,3.047098058974543,7
12494,5,4.949999999999999,403.09000000000003,164.972,824.86,6.245908396576389,61.59711951118978,9.250054554712316,16.845282835875178,6.06163470164634,0
12497,1,1043.1,1043.1,1043.1,1043.1,33.160770779407535,25.654299683635323,0.0,41.184929536957156,0.0,8
12500,6,185.64000000000001,378.0,295.64000000000004,1773.8400000000001,0.5209038019212555,10.310963784783294,5.09065079150318,76.71492355567582,7.3625580661164465,7
12501,1,2089.68,2089.68,2089.68,2089.68,24.702346770797448,23.73569158914284,15.074078327782244,24.414264384977606,12.073618927299876,8
12502,5,522.6,1092.35,744.774,3723.87,3.6413730876749186,49.667952962912246,14.067354660608455,7.959461527926592,24.6638577608778,0
12506,1,73.5,73.5,73.5,73.5,3.4693877551020407,22.38095238095238,26.05442176870748,10.272108843537413,37.823129251700685,5
12507,3,46.75,811.9,421.18666666666667,1263.56,24.711133622463517,31.577447845769097,9.908512456867898,33.80290607489948,0.0,2
12509,1,176.5,176.5,176.5,176.5,14.44759206798867,10.198300283286118,56.09065155807366,0.0,19.263456090651555,1
12510,2,301.52,681.05,491.28499999999997,982.5699999999999,4.671422901167347,22.502213582747288,25.97982840917187,23.743855399615292,23.10267970729821,2
12513,1,586.79,586.79,586.79,586.79,25.65483392695854,28.025358305356264,3.8344211728216226,42.48538659486358,0.0,7
12514,1,1017.68,1017.68,1017.68,1017.68,10.02279694992532,16.06595393443912,8.47024604983885,32.44438330319944,32.996619762597284,8
12515,1,383.7,383.7,383.7,383.7,9.225957779515248,45.2697419859265,9.968725566849102,16.614542611415168,18.921032056293978,2
12516,2,583.2,728.86,656.03,1312.06,27.427099370455622,71.42966022895295,0.0,1.1432404005914365,0.0,0
12517,3,379.25,771.75,633.5666666666667,1900.7,10.45772610091019,36.26190350923344,11.524701425790498,33.566580733414,8.189088230651866,2
12518,2,324.83,524.9,424.865,849.73,11.82022524801996,32.127852376637286,9.579513492521153,38.04031868946607,8.432090193355538,2
12520,5,246.54,961.17,521.6020000000001,2608.01,13.310531784770763,32.669353261682275,14.892580933355317,30.567367456413123,8.560166563778512,2
12521,1,599.68,599.68,599.68,599.68,6.226654215581644,44.57210512273213,11.180963180362863,32.734124866595515,5.286152614727856,2
12523,8,102.95,204.75,142.76625,1142.13,13.551872378801011,35.45743479288697,22.51057235165874,21.843397861889624,6.636722614763643,2
12524,6,289.1,1094.33,520.4133333333333,3122.4799999999996,14.520509338730752,36.16035971407343,3.7053880249032827,40.598498629294674,5.015244292997874,2
12526,1,520.3,520.3,520.3,520.3,9.686719200461273,32.058427830098026,11.387660964827985,44.01306938304825,2.8541226215644824,7
12527,3,63.790000000000006,152.4,116.23666666666668,348.71000000000004,21.65696423962605,48.504487969946375,4.258552952309942,15.829772590404634,9.750222247713,0
12528,4,229.0,493.53000000000003,319.0425,1276.17,7.712138664911413,37.53810229044719,12.7530031265427,19.79751913929962,22.199236778799058,2
12530,3,378.0,417.6,394.3333333333333,1183.0,12.848689771766693,56.88926458157228,13.617920540997467,10.929839391377852,5.714285714285714,0
12534,1,1089.18,1089.18,1089.18,1089.18,11.963128224903139,20.405259002185126,8.152922381975431,46.77647404469417,12.702216346242126,8
12535,2,344.9,371.45,358.17499999999995,716.3499999999999,5.695539889718713,8.54330983457807,48.55866545682977,9.576324422419209,27.626160396454246,1
12539,3,1085.99,1715.85,1505.8966666666665,4517.69,4.83432904869524,39.84979049027268,17.09944684119539,25.70340151714704,12.51303210268965,8
12540,13,277.48,1380.11,801.3492307692309,10417.54,9.894274464028936,44.95927061475165,10.916876729055035,26.248807299995967,7.9807708921684,10
12541,2,223.74,312.4,268.07,536.14,23.27750214496214,19.3419629201328,8.309396799343457,46.30133920244712,2.7697989331144854,7
12545,2,372.24,628.15,500.195,1000.39,7.820949829566469,19.837263467247773,8.951508911524506,51.624866302142166,11.765411489519089,7
12546,1,740.2,740.2,740.2,740.2,16.617130505268843,45.98757092677655,17.30613347743853,20.089165090516072,0.0,8
12547,2,48.4,159.4,103.9,207.8,29.451395572666023,41.67468719923003,0.0,28.873917228103945,0.0,2
12548,1,95.19999999999999,95.19999999999999,95.19999999999999,95.19999999999999,0.0,29.411764705882355,0.0,70.58823529411764,0.0,7
12550,1,964.83,964.83,964.83,964.83,11.63728325197185,26.66272814900034,13.157758361576652,31.663609133215175,16.87862110423598,8
12551,1,168.0,168.0,168.0,168.0,0.0,46.42857142857143,0.0,53.57142857142857,0.0,7
12553,7,6.3,664.01,340.46999999999997,2383.29,12.308195813350451,44.25604941068858,17.081429452563473,22.066135468197324,4.288189855200165,2
12556,1,308.75,308.75,308.75,308.75,13.133603238866396,19.05425101214575,15.96761133603239,27.083400809716597,24.761133603238868,2
12557,4,620.0,4146.34,2250.2400000000002,9000.960000000001,0.9065699658703069,0.0,73.96011092150171,25.133319112627984,0.0,8
12559,2,75.60000000000001,460.61,268.105,536.21,9.018854553253389,37.93289942373323,34.36153745733947,15.516308908823035,3.1703996568508606,1
12560,2,144.0,1268.61,706.305,1412.61,16.81426579169056,23.46649110511748,27.28283107156257,26.69526620935715,5.741145822272248,2
12561,1,238.85,238.85,238.85,238.85,26.12518316935315,12.685786058195522,32.4262089177308,9.796943688507431,18.965878166213106,1
12562,4,388.64,650.0,498.4675,1993.87,8.45090201467498,46.66904060946803,8.68913219016285,30.192540135515355,5.998385050178798,2
12564,1,456.9,456.9,456.9,456.9,0.0,34.56992777413001,13.000656598818125,32.04202232435981,20.387393302692058,2
12565,1,131.17,131.17,131.17,131.17,3.842341998932683,15.742929023404745,13.493939162918354,58.54997331706945,8.370816497674774,7
12566,1,346.7,346.7,346.7,346.7,23.276608018459765,15.57542543986155,18.142486299394292,26.622440149985575,16.383040092298817,2
12567,8,286.34000000000003,1650.1,945.455,7563.64,7.580212701820815,31.44425170949437,15.172588859332278,27.903496200242213,17.899450529110318,2
12569,15,60.650000000000006,324.98,141.732,2125.98,8.314283295233256,41.06482657409759,17.18736770806875,22.39625960733403,11.037262815266372,10
12571,1,248.35,248.35,248.35,248.35,15.462049526877392,6.16066035836521,5.979464465472117,72.39782564928528,0.0,7
12573,1,160.54000000000002,160.54000000000002,160.54000000000002,160.54000000000002,14.096175407998004,58.02292263610315,6.166687429924006,15.51638221004111,6.197832315933723,0
12574,1,218.45,218.45,218.45,218.45,0.0,61.29549095902953,22.72831311512932,6.86655985351339,9.109636072327763,0
12576,4,154.8,275.7,231.925,927.7,17.54446480543279,17.187668427293307,9.582839279939636,54.6124824835615,1.0725450037727713,7
12577,1,195.89,195.89,195.89,195.89,17.606820154168158,13.349328704885394,14.77870233294196,47.373525958446066,6.891622849558426,7
12578,1,1586.41,1586.41,1586.41,1586.41,7.914095347356611,36.58890198624567,18.541864965551152,30.393151833384806,6.561985867461753,8
12579,1,410.72,410.72,410.72,410.72,18.090183093104788,31.846513439813013,9.495520062329566,32.82528243085313,7.742500973899494,2
12580,1,415.7,415.7,415.7,415.7,17.993745489535723,22.1794563387058,8.37142169834015,46.69232619677652,4.76305027664181,7
12582,2,205.16,306.2,255.68,511.36,19.876408010012515,50.42631414267835,13.943210262828535,15.7540675844806,0.0,0
12583,11,243.1,855.86,455.10909090909087,5006.2,21.135591866086052,26.59801845711318,21.29559346410451,27.0476609004834,3.9231353122128563,2
12584,5,12.75,453.73,186.498,932.49,0.0,25.791161299316883,31.507040289976302,3.2429302190908214,39.45886819161599,5
12585,2,777.25,1207.26,992.255,1984.51,20.251346680036885,27.026822742137853,8.062443625882459,30.434212979526432,14.225173972416366,8
12589,1,131.5,131.5,131.5,131.5,25.24714828897338,33.07984790874524,0.0,41.673003802281364,0.0,7
12590,2,523.0,9338.38,4930.69,9861.38,7.989956780896793,24.609131784800915,23.66504485173475,14.931987206658704,28.803879375908853,6
12591,1,452.84999999999997,452.84999999999997,452.84999999999997,452.84999999999997,20.271613116926133,46.79253615987634,6.558463067240809,20.669095727061944,5.708291928894779,2
12592,2,205.8,231.8,218.8,437.6,21.36654478976234,13.574040219378428,0.0,65.05941499085924,0.0,7
12593,3,85.8,236.0,139.36666666666667,418.1,0.0,13.633102128677349,0.0,76.91939727337957,9.447500597943076,7
12594,8,28.0,721.95,313.9875,2511.9,5.92141406903141,49.24399856682193,6.503045503403798,35.65030455034038,2.6812373104024836,2
12596,1,269.95,269.95,269.95,269.95,22.115206519725874,39.32209668457122,26.523430264863862,4.667531024263753,7.371735506575291,2
12597,2,516.15,912.66,714.405,1428.81,12.816259684632666,43.76929052848175,19.33427117671349,8.28381660262736,15.79636200754474,2
12598,5,36.0,700.46,385.148,1925.74,21.585468443299717,26.42412786772877,10.77507867105632,32.9587587109371,8.256566306978097,2
12599,6,78.6,201.86,142.84,857.04,40.58620367777468,23.242789134696164,5.250630075609073,30.9203771119201,0.0,4
12600,9,76.5,427.94000000000005,244.60666666666668,2201.46,2.3702452009121218,18.012591643727344,4.533355137045416,9.154833610422173,65.92897440789295,5
12601,5,68.1,144.26,113.91199999999999,569.56,4.46660580096917,56.842123744644994,5.2672238218976055,28.973242502984757,4.450804129503477,0
12604,2,75.68,178.5,127.09,254.18,26.941537493115113,18.176095680226613,11.684632937288535,43.19773388936974,0.0,7
12609,3,287.93,512.8,375.6166666666666,1126.85,12.78785996361539,36.69166259928118,14.500599014953188,22.49101477570218,13.528863646448064,2
12610,2,309.5,935.2,622.35,1244.7,10.76564634048365,39.36691572266409,12.139471358560296,26.914115851209125,10.81385072708283,2
12612,1,643.59,643.59,643.59,643.59,13.368759614039993,36.343013409158004,18.482263552883047,3.729082179648534,28.076881244270425,2
12613,4,18.0,803.66,365.63,1462.52,8.323988731778027,53.816699942564895,15.767305746246208,19.8561387194705,2.2358668599403773,0
12614,1,315.6,315.6,315.6,315.6,0.0,9.695817490494294,35.07604562737642,12.024714828897338,43.20342205323193,5
12615,2,576.65,634.74,605.6949999999999,1211.3899999999999,13.310329456244482,41.16758434525628,11.841768546875905,25.483122693765008,8.197194957858327,2
12616,2,229.39999999999998,427.84999999999997,328.625,657.25,5.690376569037657,20.63141879041461,0.7531380753138075,39.95435526816279,32.970711297071134,2
12619,6,199.8,688.0,394.4916666666666,2366.95,40.04647330953337,34.47897082743615,0.0,20.20194765415408,5.272608208876402,4
12620,2,377.66,561.66,469.65999999999997,939.3199999999999,13.552357024230293,17.9172167099604,13.733339011199591,47.121321807264835,7.6757654473448875,7
12621,17,49.800000000000004,1209.8,657.8258823529411,11183.039999999999,11.663912496065471,50.40686611154034,9.714710847855326,20.022641428448797,8.19186911609008,10
12622,1,180.1,180.1,180.1,180.1,11.3270405330372,61.10494169905609,16.5741254858412,10.993892282065518,0.0,0
12623,1,305.1,305.1,305.1,305.1,19.60013110455588,46.80432645034415,6.489675516224189,27.10586692887577,0.0,2
12624,2,299.94,341.19,320.565,641.13,16.10905744544788,22.577324411585796,11.440737447943473,31.600455445853413,18.272425249169437,2
12625,2,967.2,1652.22,1309.71,2619.42,16.248635194050593,50.53027005978423,7.604736926495177,20.05405776851364,5.562300051156362,8
12626,6,132.8,1062.84,756.9783333333334,4541.87,8.700601294180592,47.89591071519,13.178492559232213,21.26062612976593,8.964369301631265,2
12627,5,72.0,819.26,545.566,2727.83,8.26004553069656,35.36034137024669,14.608681626054409,38.823533724608936,2.947397748393412,2
12633,3,219.2,1012.82,641.8000000000001,1925.4,20.513659499324817,38.07936013295939,11.153526539939753,13.991897787472732,16.26155604030331,2
12635,2,683.64,1005.54,844.5899999999999,1689.1799999999998,17.705632318639815,35.887827229780136,9.025089096484686,32.2665435299968,5.11490782509857,8
12637,7,4.63,1502.03,798.6071428571429,5590.25,10.621170788426278,20.0448996019856,23.192164930012073,32.34613836590492,13.795626313671125,2
12639,1,486.1,486.1,486.1,486.1,3.7029417815264343,41.277514914626614,11.7465542069533,37.95515326064596,5.317835836247686,2
12640,1,764.59,764.59,764.59,764.59,3.2958840685857775,40.20324618422945,27.51801619168443,14.085980721693977,14.896872833806354,8
12641,1,185.9,185.9,185.9,185.9,7.100591715976331,37.97740720817643,17.132867132867133,28.644432490586336,9.14470145239376,2
12642,1,366.45,366.45,366.45,366.45,25.20398417246555,22.619729840360215,0.0,52.17628598717424,0.0,7
12643,6,202.48000000000002,1202.22,557.44,3344.6400000000003,3.9179104477611935,48.09486222732491,0.0,34.08438576349024,13.902841561423651,2
12644,1,477.91,477.91,477.91,477.91,20.782155635998407,5.7939779456383,30.068422924818485,36.241133267770074,7.114310225774727,2
12645,3,369.29999999999995,492.16,430.3533333333333,1291.06,14.806438120614068,40.927609870958754,3.8572955555899813,40.4086564528372,0.0,2
12647,11,85.5,545.9,304.61545454545455,3350.77,5.214323871826475,44.80134416865377,23.639641037731625,17.56163508686063,8.783055834927495,2
12648,1,318.05,318.05,318.05,318.05,11.75915736519415,14.903317088508098,10.438610281402296,38.547398207828955,24.3515170570665,2
12649,3,15.299999999999999,375.0,207.83666666666667,623.51,21.366136870298792,61.144167695786756,2.381677920161666,15.108017513752786,0.0,0
12651,1,114.0,114.0,114.0,114.0,42.63157894736842,0.0,28.552631578947373,13.157894736842104,15.657894736842106,4
12652,1,914.53,914.53,914.53,914.53,11.896821318054082,38.27649174986058,12.782522169857744,28.449586126206906,8.594578636020687,8
12653,2,779.1,1430.75,1104.925,2209.85,8.485643821978869,37.87044369527343,14.19327103649569,26.988257121524086,12.462384324727925,8
12654,3,48.099999999999994,166.6,112.58333333333333,337.75,5.033308660251666,42.383419689119165,8.837897853441895,39.348630643967425,4.3967431532198376,2
12656,4,541.2,1161.07,859.2049999999999,3436.8199999999997,2.430153455810895,37.472139943319696,10.511170209670569,43.82539673302646,5.761139658172381,2
12657,1,618.44,618.44,618.44,618.44,8.602289631977232,46.26802923484897,16.767996895414267,10.639674018498155,17.722010219261364,2
12662,7,261.48,493.68,374.42285714285714,2620.96,10.49615408094744,40.855640681277094,12.1672974787864,29.061870459678897,7.419037299310176,2
12664,4,319.6,661.58,569.27,2277.08,0.8695346672053683,12.55555360373812,85.70537706185114,0.8695346672053681,0.0,1
12665,1,63.0,63.0,63.0,63.0,0.0,28.57142857142857,0.0,71.42857142857143,0.0,7
12668,3,469.87,1410.0,963.2233333333334,2889.67,3.949239878602055,32.78886516453436,20.356995781525224,29.56254520412365,13.342353971214708,2
12669,2,471.43,1136.3,803.865,1607.73,20.6925292182145,27.97982248263079,11.659296026074028,34.48713403369968,5.181218239380991,2
12670,3,393.34,633.05,544.8233333333333,1634.4699999999998,8.687831529486624,32.65095107282484,8.351331012499466,36.58066529211304,13.729221093076044,2
12672,1,225.89999999999998,225.89999999999998,225.89999999999998,225.89999999999998,4.51527224435591,41.766268260292165,9.9601593625498,7.702523240371846,36.05577689243029,5
